ID,FECHA/HORA,Dia,TOTAL KW,TEMPERATURA,Feriado,Publico
0,01/07/2021 00:00,4,1721748533,8.70,0,0
1,01/07/2021 01:00,4,1731462994,8.40,0,0
2,01/07/2021 02:00,4,1676358588,8.20,0,0
3,01/07/2021 03:00,4,1653972981,7.70,0,0
4,01/07/2021 04:00,4,1653886127,7.20,0,0
5,01/07/2021 05:00,4,1697885847,6.70,0,0
6,01/07/2021 06:00,4,1685989459,6.20,0,0
7,01/07/2021 07:00,4,241460114,4.0,0,0
8,01/07/2021 08:00,4,267858109,2.80,0,0
9,01/07/2021 09:00,4,4222517509,2.60,0,0
10,01/07/2021 10:00,4,5659812813,6.80,0,245
11,01/07/2021 11:00,4,6174330997,10.20,0,326
12,01/07/2021 12:00,4,6464884644,14.0,0,388
13,01/07/2021 13:00,4,6457387428,18.60,0,418
14,01/07/2021 14:00,4,6268949528,20.0,0,428
15,01/07/2021 15:00,4,6308594856,20.20,0,439
16,01/07/2021 16:00,4,6069315643,20.60,0,469
17,01/07/2021 17:00,4,6298261795,20.60,0,530
18,01/07/2021 18:00,4,6408310757,18.40,0,602
19,01/07/2021 19:00,4,4618581634,14.40,0,622
20,01/07/2021 20:00,4,2636028218,13.80,0,561
21,01/07/2021 21:00,4,2325091863,11.80,0,0
22,01/07/2021 22:00,4,2282938852,10.80,0,0
23,01/07/2021 23:00,4,202866756,8.90,0,0
24,02/07/2021 00:00,5,1762871172,8.40,0,0
25,02/07/2021 01:00,5,1667791438,7.40,0,0
26,02/07/2021 02:00,5,1652230582,6.80,0,0
27,02/07/2021 03:00,5,1647753177,6.0,0,0
28,02/07/2021 04:00,5,1690402091,5.40,0,0
29,02/07/2021 05:00,5,1635219078,5.0,0,0
30,02/07/2021 06:00,5,1734531665,4.80,0,0
31,02/07/2021 07:00,5,2357924109,4.20,0,0
32,02/07/2021 08:00,5,2718116379,4.60,0,0
33,02/07/2021 09:00,5,3448218946,4.80,0,0
34,02/07/2021 10:00,5,4813696716,10.30,0,238
35,02/07/2021 11:00,5,4967647634,15.0,0,336
36,02/07/2021 12:00,5,5032679203,17.0,0,422
37,02/07/2021 13:00,5,5079484065,19.0,0,477
38,02/07/2021 14:00,5,5143166628,19.20,0,509
39,02/07/2021 15:00,5,5212060943,19.90,0,520
40,02/07/2021 16:00,5,5089989486,19.30,0,542
41,02/07/2021 17:00,5,5023317108,18.50,0,585
42,02/07/2021 18:00,5,5382587562,16.10,0,650
43,02/07/2021 19:00,5,4206514816,13.60,0,693
44,02/07/2021 20:00,5,2673743434,11.40,0,672
45,02/07/2021 21:00,5,237087523,9.90,0,0
46,02/07/2021 22:00,5,2225509071,7.90,0,0
47,02/07/2021 23:00,5,1966827962,6.50,0,0
48,03/07/2021 00:00,6,1773151178,5.80,0,0
49,03/07/2021 01:00,6,1607376337,5.0,0,0
50,03/07/2021 02:00,6,1505806189,4.40,0,0
51,03/07/2021 03:00,6,1650587559,3.80,0,0
52,03/07/2021 04:00,6,1586767786,3.60,0,0
53,03/07/2021 05:00,6,1608646753,3.60,0,0
54,03/07/2021 06:00,6,1602474585,4.10,0,0
55,03/07/2021 07:00,6,2214837904,3.0,0,0
56,03/07/2021 08:00,6,2588491061,2.90,0,0
57,03/07/2021 09:00,6,3425077276,3.40,0,0
58,03/07/2021 10:00,6,4982870474,7.90,0,254
59,03/07/2021 11:00,6,5370841312,10.20,0,376
60,03/07/2021 12:00,6,5258885794,14.20,0,487
61,03/07/2021 13:00,6,5442640696,15.40,0,576
62,03/07/2021 14:00,6,5398589859,17.80,0,642
63,03/07/2021 15:00,6,5448063488,19.50,0,698
64,03/07/2021 16:00,6,5388784342,19.0,0,775
65,03/07/2021 17:00,6,5472394562,18.0,0,886
66,03/07/2021 18:00,6,5635527248,16.50,0,997
67,03/07/2021 19:00,6,4675165195,14.40,0,1030
68,03/07/2021 20:00,6,2912977326,12.80,0,964
69,03/07/2021 21:00,6,231090955,11.60,0,0
70,03/07/2021 22:00,6,2247757173,11.40,0,0
71,03/07/2021 23:00,6,1944625793,11.20,0,0
72,04/07/2021 00:00,7,180041739,10.80,0,0
73,04/07/2021 01:00,7,1681658707,10.40,0,0
74,04/07/2021 02:00,7,1578818302,10.0,0,0
75,04/07/2021 03:00,7,1566702297,9.20,0,0
76,04/07/2021 04:00,7,1615574577,8.60,0,0
77,04/07/2021 05:00,7,1629107866,8.20,0,0
78,04/07/2021 06:00,7,1653228576,7.80,0,0
79,04/07/2021 07:00,7,1834262173,8.60,0,0
80,04/07/2021 08:00,7,2052920895,9.40,0,0
81,04/07/2021 09:00,7,3341827672,9.20,0,0
82,04/07/2021 10:00,7,5213315468,10.60,0,160
83,04/07/2021 11:00,7,5611120911,13.40,0,254
84,04/07/2021 12:00,7,5742846279,15.20,0,367
85,04/07/2021 13:00,7,571873457,16.40,0,462
86,04/07/2021 14:00,7,5511167889,20.20,0,547
87,04/07/2021 15:00,7,5629935932,21.0,0,622
88,04/07/2021 16:00,7,5748875599,21.0,0,707
89,04/07/2021 17:00,7,5768566437,21.0,0,820
90,04/07/2021 18:00,7,6126921482,19.60,0,924
91,04/07/2021 19:00,7,4733534577,16.50,0,943
92,04/07/2021 20:00,7,2656275482,14.90,0,830
93,04/07/2021 21:00,7,2234953794,13.70,0,0
94,04/07/2021 22:00,7,2303184659,12.30,0,0
95,04/07/2021 23:00,7,1956817272,11.70,0,0
96,05/07/2021 00:00,1,1699646418,10.60,0,0
97,05/07/2021 01:00,1,1580318642,9.70,0,0
98,05/07/2021 02:00,1,1657824321,8.70,0,0
99,05/07/2021 03:00,1,1570196023,9.50,0,0
100,05/07/2021 04:00,1,1693228476,8.0,0,0
101,05/07/2021 05:00,1,1629748969,6.60,0,0
102,05/07/2021 06:00,1,1682787838,5.70,0,0
103,05/07/2021 07:00,1,2177255621,5.40,0,0
104,05/07/2021 08:00,1,2591398337,5.0,0,0
105,05/07/2021 09:00,1,3525122604,5.40,0,0
106,05/07/2021 10:00,1,4986447826,7.0,0,206
107,05/07/2021 11:00,1,5248322515,12.80,0,298
108,05/07/2021 12:00,1,5104232116,15.80,0,360
109,05/07/2021 13:00,1,5209768972,18.90,0,391
110,05/07/2021 14:00,1,5643948197,21.40,0,391
111,05/07/2021 15:00,1,5818090572,22.40,0,402
112,05/07/2021 16:00,1,5782254996,22.10,0,453
113,05/07/2021 17:00,1,574631248,21.20,0,525
114,05/07/2021 18:00,1,5894731636,19.20,0,577
115,05/07/2021 19:00,1,4776660995,17.10,0,577
116,05/07/2021 20:00,1,3113457465,16.0,0,494
117,05/07/2021 21:00,1,232288722,13.80,0,0
118,05/07/2021 22:00,1,2233559055,12.80,0,0
119,05/07/2021 23:00,1,2015374656,12.40,0,0
120,06/07/2021 00:00,2,1739922638,12.20,0,0
121,06/07/2021 01:00,2,1678003411,12.10,0,0
122,06/07/2021 02:00,2,1682410626,12.10,0,0
123,06/07/2021 03:00,2,174152194,11.90,0,0
124,06/07/2021 04:00,2,1829462528,11.30,0,0
125,06/07/2021 05:00,2,1676005321,11.10,0,0
126,06/07/2021 06:00,2,1807246404,11.60,0,0
127,06/07/2021 07:00,2,2294663167,12.80,0,0
128,06/07/2021 08:00,2,2629004664,13.90,0,0
129,06/07/2021 09:00,2,3221362972,14.0,0,0
130,06/07/2021 10:00,2,4725818362,16.10,0,286
131,06/07/2021 11:00,2,4951762066,18.10,0,377
132,06/07/2021 12:00,2,5046956887,19.60,0,442
133,06/07/2021 13:00,2,5008047011,21.20,0,468
134,06/07/2021 14:00,2,5031367269,22.20,0,468
135,06/07/2021 15:00,2,4762757921,24.20,0,481
136,06/07/2021 16:00,2,4776646674,24.50,0,546
137,06/07/2021 17:00,2,494117924,24.20,0,637
138,06/07/2021 18:00,2,4965391781,22.60,0,689
139,06/07/2021 19:00,2,402509562,19.10,0,689
140,06/07/2021 20:00,2,2768857174,17.40,0,598
141,06/07/2021 21:00,2,2403732431,17.30,0,0
142,06/07/2021 22:00,2,2244245223,16.40,0,0
143,06/07/2021 23:00,2,1870872002,14.50,0,0
144,07/07/2021 00:00,3,1646845856,15.20,0,0
145,07/07/2021 01:00,3,1532599233,15.0,0,0
146,07/07/2021 02:00,3,1487456598,14.50,0,0
147,07/07/2021 03:00,3,1508150035,14.20,0,0
148,07/07/2021 04:00,3,1616619619,13.40,0,0
149,07/07/2021 05:00,3,1526848218,13.20,0,0
150,07/07/2021 06:00,3,1567928183,13.50,0,0
151,07/07/2021 07:00,3,2164577991,13.70,0,0
152,07/07/2021 08:00,3,2469224708,13.20,0,0
153,07/07/2021 09:00,3,3310098555,14.0,0,0
154,07/07/2021 10:00,3,4622995708,16.40,0,258
155,07/07/2021 11:00,3,4900568563,18.20,0,344
156,07/07/2021 12:00,3,4929037937,19.50,0,397
157,07/07/2021 13:00,3,4683595001,20.80,0,430
158,07/07/2021 14:00,3,469970969,21.80,0,440
159,07/07/2021 15:00,3,4738447874,21.20,0,473
160,07/07/2021 16:00,3,4874462439,21.20,0,516
161,07/07/2021 17:00,3,4811266038,21.90,0,569
162,07/07/2021 18:00,3,5072450299,20.20,0,613
163,07/07/2021 19:00,3,3795095755,18.0,0,602
164,07/07/2021 20:00,3,2452330052,17.30,0,526
165,07/07/2021 21:00,3,2134053007,16.50,0,0
166,07/07/2021 22:00,3,2272922831,14.20,0,0
167,07/07/2021 23:00,3,195330776,12.80,0,0
168,08/07/2021 00:00,4,1664182391,11.50,0,0
169,08/07/2021 01:00,4,1609963216,11.0,0,0
170,08/07/2021 02:00,4,1587676337,10.0,0,0
171,08/07/2021 03:00,4,1609974723,9.40,0,0
172,08/07/2021 04:00,4,1568947992,9.0,0,0
173,08/07/2021 05:00,4,1574883851,8.60,0,0
174,08/07/2021 06:00,4,1693156457,8.40,0,0
175,08/07/2021 07:00,4,2165819824,8.20,0,0
176,08/07/2021 08:00,4,5532001052,7.50,0,0
177,08/07/2021 09:00,4,5532001052,8.20,0,0
178,08/07/2021 10:00,4,4836908065,11.10,0,271
179,08/07/2021 11:00,4,5245074043,15.40,0,272
180,08/07/2021 12:00,4,5465012045,19.0,0,273
181,08/07/2021 13:00,4,5527482901,21.0,0,274
182,08/07/2021 14:00,4,5532653322,23.40,0,275
183,08/07/2021 15:00,4,5562305613,23.80,0,276
184,08/07/2021 16:00,4,5442378206,24.0,0,277
185,08/07/2021 17:00,4,5486216793,23.40,0,278
186,08/07/2021 18:00,4,5779515877,22.20,0,279
187,08/07/2021 19:00,4,4585530224,21.20,0,280
188,08/07/2021 20:00,4,3216270289,19.10,0,281
189,08/07/2021 21:00,4,2794898758,17.60,0,0
190,08/07/2021 22:00,4,265352366,18.0,0,0
191,08/07/2021 23:00,4,2308828387,18.20,0,0
192,09/07/2021 00:00,5,2007349052,16.60,1,0
193,09/07/2021 01:00,5,2006825814,19.90,1,0
194,09/07/2021 02:00,5,194855402,20.30,1,0
195,09/07/2021 03:00,5,1775597806,20.0,1,0
196,09/07/2021 04:00,5,1896059909,18.80,1,0
197,09/07/2021 05:00,5,1863542399,16.60,1,0
198,09/07/2021 06:00,5,1838208694,15.70,1,0
199,09/07/2021 07:00,5,2433958979,17.10,1,0
200,09/07/2021 08:00,5,2422454233,17.50,1,0
201,09/07/2021 09:00,5,3281633987,18.10,1,0
202,09/07/2021 10:00,5,4791035991,19.70,1,409
203,09/07/2021 11:00,5,496473702,23.80,1,577
204,09/07/2021 12:00,5,5145640216,27.10,1,726
205,09/07/2021 13:00,5,5149016848,28.60,1,819
206,09/07/2021 14:00,5,5051291895,30.20,1,875
207,09/07/2021 15:00,5,5375604076,29.90,1,894
208,09/07/2021 16:00,5,5444539452,29.90,1,931
209,09/07/2021 17:00,5,5977182112,29.70,1,1005
210,09/07/2021 18:00,5,6559160995,27.20,1,1117
211,09/07/2021 19:00,5,6217385378,24.90,1,1192
212,09/07/2021 20:00,5,5051676207,23.60,1,1154
213,09/07/2021 21:00,5,3936522799,20.60,1,0
214,09/07/2021 22:00,5,360639122,19.20,1,0
215,09/07/2021 23:00,5,2959250274,18.30,1,0
216,10/07/2021 00:00,6,231822001,18.50,0,0
217,10/07/2021 01:00,6,2159269738,17.30,0,0
218,10/07/2021 02:00,6,2161237941,16.40,0,0
219,10/07/2021 03:00,6,2162956438,16.80,0,0
220,10/07/2021 04:00,6,2066489475,16.20,0,0
221,10/07/2021 05:00,6,2050572503,15.20,0,0
222,10/07/2021 06:00,6,1996115613,12.50,0,0
223,10/07/2021 07:00,6,2606099765,12.80,0,0
224,10/07/2021 08:00,6,2967502961,12.70,0,0
225,10/07/2021 09:00,6,480769331,11.30,0,0
226,10/07/2021 10:00,6,5899632225,12.50,0,289
227,10/07/2021 11:00,6,6430061378,13.80,0,427
228,10/07/2021 12:00,6,6578120041,15.10,0,553
229,10/07/2021 13:00,6,652146347,16.0,0,654
230,10/07/2021 14:00,6,6357802086,17.40,0,729
231,10/07/2021 15:00,6,6338464947,17.90,0,792
232,10/07/2021 16:00,6,6253581429,17.90,0,880
233,10/07/2021 17:00,6,6146081758,17.30,0,1006
234,10/07/2021 18:00,6,5920402231,15.50,0,1132
235,10/07/2021 19:00,6,5802211618,14.50,0,1169
236,10/07/2021 20:00,6,4575766134,13.20,0,1094
237,10/07/2021 21:00,6,3555265894,12.20,0,0
238,10/07/2021 22:00,6,2902018685,10.70,0,0
239,10/07/2021 23:00,6,2597232828,9.50,0,0
240,11/07/2021 00:00,7,2229494486,9.0,0,0
241,11/07/2021 01:00,7,20485109,9.30,0,0
242,11/07/2021 02:00,7,1995578513,9.40,0,0
243,11/07/2021 03:00,7,2021577253,8.80,0,0
244,11/07/2021 04:00,7,1990305076,8.30,0,0
245,11/07/2021 05:00,7,2023516736,8.20,0,0
246,11/07/2021 06:00,7,2075144958,9.0,0,0
247,11/07/2021 07:00,7,2105781708,8.40,0,0
248,11/07/2021 08:00,7,2700107708,9.10,0,0
249,11/07/2021 09:00,7,3328727274,9.70,0,0
250,11/07/2021 10:00,7,4905796003,12.40,0,256
251,11/07/2021 11:00,7,5231876869,14.80,0,408
252,11/07/2021 12:00,7,5295289006,16.60,0,589
253,11/07/2021 13:00,7,5423179865,16.70,0,740
254,11/07/2021 14:00,7,5450169315,17.30,0,997
255,11/07/2021 15:00,7,5349256024,18.60,0,1133
256,11/07/2021 16:00,7,5474213419,18.30,0,1314
257,11/07/2021 17:00,7,5748024731,17.50,0,1480
258,11/07/2021 18:00,7,5927570438,16.70,0,1511
259,11/07/2021 19:00,7,5814537473,15.60,0,1329
260,11/07/2021 20:00,7,4660356851,15.50,0,0
261,11/07/2021 21:00,7,3684707718,15.20,0,0
262,11/07/2021 22:00,7,3324963307,15.0,0,0
263,11/07/2021 23:00,7,2533518386,14.80,0,0
264,12/07/2021 00:00,1,2180664411,14.40,0,0
265,12/07/2021 01:00,1,2185307255,13.40,0,0
266,12/07/2021 02:00,1,2090229349,13.20,0,0
267,12/07/2021 03:00,1,2125045753,12.30,0,0
268,12/07/2021 04:00,1,2088335774,10.80,0,0
269,12/07/2021 05:00,1,210537364,9.30,0,0
270,12/07/2021 06:00,1,212388546,9.60,0,0
271,12/07/2021 07:00,1,2500482485,9.40,0,0
272,12/07/2021 08:00,1,2907480249,8.60,0,0
273,12/07/2021 09:00,1,3814490881,9.20,0,0
274,12/07/2021 10:00,1,5069992385,12.70,0,351
275,12/07/2021 11:00,1,5438835044,14.30,0,509
276,12/07/2021 12:00,1,5456736941,19.50,0,614
277,12/07/2021 13:00,1,5580842538,21.80,0,667
278,12/07/2021 14:00,1,5590805836,23.20,0,667
279,12/07/2021 15:00,1,542589334,23.80,0,684
280,12/07/2021 16:00,1,5379886293,23.40,0,772
281,12/07/2021 17:00,1,5331914253,22.50,0,895
282,12/07/2021 18:00,1,56890311,20.80,0,983
283,12/07/2021 19:00,1,5763792963,19.60,0,983
284,12/07/2021 20:00,1,4701755333,17.0,0,842
285,12/07/2021 21:00,1,3937290249,15.20,0,0
286,12/07/2021 22:00,1,3433561332,14.20,0,0
287,12/07/2021 23:00,1,2647888513,13.60,0,0
288,13/07/2021 00:00,2,2199410324,14.70,0,0
289,13/07/2021 01:00,2,2122804322,13.60,0,0
290,13/07/2021 02:00,2,2160716875,12.90,0,0
291,13/07/2021 03:00,2,208823359,12.0,0,0
292,13/07/2021 04:00,2,1966421707,11.90,0,0
293,13/07/2021 05:00,2,2098887379,11.20,0,0
294,13/07/2021 06:00,2,2138470364,11.90,0,0
295,13/07/2021 07:00,2,2566256459,11.0,0,0
296,13/07/2021 08:00,2,3313580787,11.60,0,0
297,13/07/2021 09:00,2,4305107479,12.20,0,0
298,13/07/2021 10:00,2,5658360634,13.40,0,395
299,13/07/2021 11:00,2,6145821762,15.20,0,521
300,13/07/2021 12:00,2,6465452785,16.60,0,611
301,13/07/2021 13:00,2,6883187618,17.40,0,647
302,13/07/2021 14:00,2,6530573845,18.0,0,647
303,13/07/2021 15:00,2,6697972298,19.20,0,665
304,13/07/2021 16:00,2,6542871342,19.0,0,755
305,13/07/2021 17:00,2,6870100517,18.80,0,880
306,13/07/2021 18:00,2,6990004749,17.80,0,952
307,13/07/2021 19:00,2,6942694252,16.20,0,952
308,13/07/2021 20:00,2,4527340662,16.20,0,826
309,13/07/2021 21:00,2,3731356692,15.0,0,0
310,13/07/2021 22:00,2,3232027371,14.60,0,0
311,13/07/2021 23:00,2,2363760216,14.20,0,0
312,14/07/2021 00:00,3,214448092,13.40,0,0
313,14/07/2021 01:00,3,1994892364,13.0,0,0
314,14/07/2021 02:00,3,2016153202,12.20,0,0
315,14/07/2021 03:00,3,2073590345,11.60,0,0
316,14/07/2021 04:00,3,1899640801,11.80,0,0
317,14/07/2021 05:00,3,1995376041,11.60,0,0
318,14/07/2021 06:00,3,2002187696,11.40,0,0
319,14/07/2021 07:00,3,2482172811,10.60,0,0
320,14/07/2021 08:00,3,2766310232,10.10,0,0
321,14/07/2021 09:00,3,3541805873,10.20,0,0
322,14/07/2021 10:00,3,4957279561,11.0,0,466
323,14/07/2021 11:00,3,5113118401,12.20,0,621
324,14/07/2021 12:00,3,5335289536,12.40,0,719
325,14/07/2021 13:00,3,5385241361,13.40,0,777
326,14/07/2021 14:00,3,5425612066,14.70,0,796
327,14/07/2021 15:00,3,5321970649,14.30,0,855
328,14/07/2021 16:00,3,533868288,15.0,0,932
329,14/07/2021 17:00,3,5622880893,15.60,0,1030
330,14/07/2021 18:00,3,5707149963,14.30,0,1107
331,14/07/2021 19:00,3,5649967337,13.20,0,1088
332,14/07/2021 20:00,3,4568634763,12.30,0,952
333,14/07/2021 21:00,3,367321444,10.20,0,0
334,14/07/2021 22:00,3,3339759717,8.80,0,0
335,14/07/2021 23:00,3,2467721293,7.60,0,0
336,15/07/2021 00:00,4,2174195371,7.0,0,0
337,15/07/2021 01:00,4,209921706,6.40,0,0
338,15/07/2021 02:00,4,2048578541,5.80,0,0
339,15/07/2021 03:00,4,2076421723,5.10,0,0
340,15/07/2021 04:00,4,1954832735,4.60,0,0
341,15/07/2021 05:00,4,1982635338,4.80,0,0
342,15/07/2021 06:00,4,2034428484,4.40,0,0
343,15/07/2021 07:00,4,2617744861,3.90,0,0
344,15/07/2021 08:00,4,2820835238,3.70,0,0
345,15/07/2021 09:00,4,3916291981,5.0,0,0
346,15/07/2021 10:00,4,5406271982,10.0,0,469
347,15/07/2021 11:00,4,5655390787,13.50,0,625
348,15/07/2021 12:00,4,5722792444,17.20,0,743
349,15/07/2021 13:00,4,5772644024,18.40,0,802
350,15/07/2021 14:00,4,5855632248,19.20,0,821
351,15/07/2021 15:00,4,5790426044,19.70,0,841
352,15/07/2021 16:00,4,5704092236,20.0,0,899
353,15/07/2021 17:00,4,5741495905,19.60,0,1017
354,15/07/2021 18:00,4,5911851015,17.0,0,1154
355,15/07/2021 19:00,4,5877826653,15.50,0,1193
356,15/07/2021 20:00,4,4552514799,13.80,0,1075
357,15/07/2021 21:00,4,337875592,12.0,0,0
358,15/07/2021 22:00,4,2840971045,10.40,0,0
359,15/07/2021 23:00,4,2046831303,9.70,0,0
360,16/07/2021 00:00,5,1681318657,8.80,0,0
361,16/07/2021 01:00,5,1593075731,7.20,0,0
362,16/07/2021 02:00,5,1617246134,6.10,0,0
363,16/07/2021 03:00,5,1686320395,6.0,0,0
364,16/07/2021 04:00,5,1588284822,5.80,0,0
365,16/07/2021 05:00,5,1661468534,4.80,0,0
366,16/07/2021 06:00,5,1583768671,5.20,0,0
367,16/07/2021 07:00,5,2197512131,3.80,0,0
368,16/07/2021 08:00,5,2643298757,3.40,0,0
369,16/07/2021 09:00,5,3659184504,3.40,0,0
370,16/07/2021 10:00,5,4957742138,9.20,0,449
371,16/07/2021 11:00,5,5353710461,15.40,0,633
372,16/07/2021 12:00,5,5541342945,17.0,0,796
373,16/07/2021 13:00,5,5535253229,20.0,0,898
374,16/07/2021 14:00,5,5500350323,22.40,0,960
375,16/07/2021 15:00,5,5483351641,23.0,0,980
376,16/07/2021 16:00,5,5478709641,23.50,0,1021
377,16/07/2021 17:00,5,5644650545,23.20,0,1103
378,16/07/2021 18:00,5,5893693571,20.20,0,1225
379,16/07/2021 19:00,5,5718313246,17.0,0,1307
380,16/07/2021 20:00,5,4504194856,15.60,0,1266
381,16/07/2021 21:00,5,3344504206,12.80,0,0
382,16/07/2021 22:00,5,2992135875,9.0,0,0
383,16/07/2021 23:00,5,2127139876,8.20,0,0
384,17/07/2021 00:00,6,1804481101,7.80,0,0
385,17/07/2021 01:00,6,1605454926,7.20,0,0
386,17/07/2021 02:00,6,1642251935,6.20,0,0
387,17/07/2021 03:00,6,1682894666,6.0,0,0
388,17/07/2021 04:00,6,1641115251,5.60,0,0
389,17/07/2021 05:00,6,1603792133,5.0,0,0
390,17/07/2021 06:00,6,1698644962,6.0,0,0
391,17/07/2021 07:00,6,2100923431,7.20,0,0
392,17/07/2021 08:00,6,2575792282,5.70,0,0
393,17/07/2021 09:00,6,331963378,4.40,0,0
394,17/07/2021 10:00,6,484000802,9.20,0,426
395,17/07/2021 11:00,6,5859293499,11.40,0,630
396,17/07/2021 12:00,6,5996803951,13.0,0,816
397,17/07/2021 13:00,6,6117567005,13.70,0,964
398,17/07/2021 14:00,6,6038893127,14.60,0,1075
399,17/07/2021 15:00,6,5972654667,14.50,0,1168
400,17/07/2021 16:00,6,6063938503,14.80,0,1298
401,17/07/2021 17:00,6,6057113934,14.60,0,1484
402,17/07/2021 18:00,6,6613611107,13.0,0,1669
403,17/07/2021 19:00,6,6848308372,11.60,0,1725
404,17/07/2021 20:00,6,5003612847,10.0,0,1613
405,17/07/2021 21:00,6,3486412539,7.40,0,0
406,17/07/2021 22:00,6,2795302818,5.60,0,0
407,17/07/2021 23:00,6,2142878389,5.0,0,0
408,18/07/2021 00:00,7,1827442203,3.60,0,0
409,18/07/2021 01:00,7,1587597704,2.20,0,0
410,18/07/2021 02:00,7,1684963152,1.40,0,0
411,18/07/2021 03:00,7,1573553188,0.90,0,0
412,18/07/2021 04:00,7,162292316,0.70,0,0
413,18/07/2021 05:00,7,1593666265,0.80,0,0
414,18/07/2021 06:00,7,160179239,1.10,0,0
415,18/07/2021 07:00,7,1661939027,0.50,0,0
416,18/07/2021 08:00,7,2814158075,0.10,0,0
417,18/07/2021 09:00,7,3626988926,0.0,0,0
418,18/07/2021 10:00,7,5134109373,5.50,0,323
419,18/07/2021 11:00,7,5589680052,10.40,0,514
420,18/07/2021 12:00,7,5786795278,12.0,0,742
421,18/07/2021 13:00,7,5881523519,13.50,0,932
422,18/07/2021 14:00,7,5613262584,14.60,0,1104
423,18/07/2021 15:00,7,5515252392,15.0,0,1256
424,18/07/2021 16:00,7,5564230249,14.90,0,1427
425,18/07/2021 17:00,7,5967247725,14.70,0,1656
426,18/07/2021 18:00,7,6132187486,12.80,0,1865
427,18/07/2021 19:00,7,6072849131,10.70,0,1903
428,18/07/2021 20:00,7,4869812658,9.10,0,1675
429,18/07/2021 21:00,7,352181663,8.20,0,0
430,18/07/2021 22:00,7,27367681,6.70,0,0
431,18/07/2021 23:00,7,2292701938,5.70,0,0
432,19/07/2021 00:00,1,1967349913,4.60,0,0
433,19/07/2021 01:00,1,1765794821,3.50,0,0
434,19/07/2021 02:00,1,1607141683,2.0,0,0
435,19/07/2021 03:00,1,1586048727,2.10,0,0
436,19/07/2021 04:00,1,1560745919,1.0,0,0
437,19/07/2021 05:00,1,1681536832,0.20,0,0
438,19/07/2021 06:00,1,1725036974,0.90,0,0
439,19/07/2021 07:00,1,2092572384,0.10,0,0
440,19/07/2021 08:00,1,259372782,0.60,0,0
441,19/07/2021 09:00,1,3344803076,0.20,0,0
442,19/07/2021 10:00,1,4904902372,5.0,0,430
443,19/07/2021 11:00,1,5325184388,9.80,0,623
444,19/07/2021 12:00,1,5321904397,12.60,0,752
445,19/07/2021 13:00,1,5277260218,13.20,0,817
446,19/07/2021 14:00,1,5448008146,15.70,0,817
447,19/07/2021 15:00,1,5239753184,18.30,0,838
448,19/07/2021 16:00,1,5299986348,19.20,0,946
449,19/07/2021 17:00,1,5251099954,20.20,0,1097
450,19/07/2021 18:00,1,5507760735,17.90,0,1204
451,19/07/2021 19:00,1,5533617339,15.70,0,1204
452,19/07/2021 20:00,1,4129485669,13.80,0,1032
453,19/07/2021 21:00,1,313667433,12.40,0,0
454,19/07/2021 22:00,1,2683911831,11.0,0,0
455,19/07/2021 23:00,1,216117192,10.0,0,0
456,20/07/2021 00:00,2,1968608146,9.20,0,0
457,20/07/2021 01:00,2,1663768072,8.20,0,0
458,20/07/2021 02:00,2,1609119754,7.80,0,0
459,20/07/2021 03:00,2,1533765564,7.0,0,0
460,20/07/2021 04:00,2,1615618343,6.60,0,0
461,20/07/2021 05:00,2,1580916867,6.0,0,0
462,20/07/2021 06:00,2,1601441743,3.60,0,0
463,20/07/2021 07:00,2,2212804253,3.40,0,0
464,20/07/2021 08:00,2,2715126114,4.80,0,0
465,20/07/2021 09:00,2,4337687607,5.20,0,0
466,20/07/2021 10:00,2,5970505524,9.0,0,565
467,20/07/2021 11:00,2,6460487709,14.80,0,745
468,20/07/2021 12:00,2,644722887,18.40,0,874
469,20/07/2021 13:00,2,6445940723,20.0,0,925
470,20/07/2021 14:00,2,6384388504,22.30,0,925
471,20/07/2021 15:00,2,6279798298,25.0,0,951
472,20/07/2021 16:00,2,5132943425,26.70,0,1079
473,20/07/2021 17:00,2,5334392338,25.80,0,1259
474,20/07/2021 18:00,2,5426018002,22.60,0,1362
475,20/07/2021 19:00,2,548494503,17.90,0,1362
476,20/07/2021 20:00,2,4293716843,15.60,0,1182
477,20/07/2021 21:00,2,2981087124,13.80,0,0
478,20/07/2021 22:00,2,2593515916,12.30,0,0
479,20/07/2021 23:00,2,2321466294,10.90,0,0
480,21/07/2021 00:00,3,2021620429,9.50,0,0
481,21/07/2021 01:00,3,1584484489,9.30,0,0
482,21/07/2021 02:00,3,1650915277,8.60,0,0
483,21/07/2021 03:00,3,1563501484,7.90,0,0
484,21/07/2021 04:00,3,1585132842,7.90,0,0
485,21/07/2021 05:00,3,160711643,7.40,0,0
486,21/07/2021 06:00,3,1638887725,6.70,0,0
487,21/07/2021 07:00,3,2222202127,6.60,0,0
488,21/07/2021 08:00,3,2462906528,6.40,0,0
489,21/07/2021 09:00,3,3397950451,7.70,0,0
490,21/07/2021 10:00,3,4688527377,13.20,0,480
491,21/07/2021 11:00,3,4881319883,16.20,0,640
492,21/07/2021 12:00,3,4931379135,17.60,0,740
493,21/07/2021 13:00,3,5088078444,19.80,0,800
494,21/07/2021 14:00,3,4946812215,21.50,0,821
495,21/07/2021 15:00,3,511730943,23.80,0,881
496,21/07/2021 16:00,3,5094363647,25.30,0,961
497,21/07/2021 17:00,3,5253070679,25.0,0,1061
